report_date,child_asin,ppc_product,buy_box_group2,sessions_total_b2b,page_views_total_b2b,unit_session_percentage_b2b,units_ordered_b2b,ordered_product_sales_b2b,featured_offer_buy_box_percentage_b2b,segment
2023-02-01,B0BEA3X67N,0,Low Buy Box,83,124,2.41,2,20.49,97.76,B2B
2023-03-01,B0BEA3X67N,0,High Buy Box,38,44,13.16,5,73.5,62.06,B2B
2023-04-01,B0BEA3X67N,0,High Buy Box,11,12,9.09,1,36.94,0.04,B2B
2023-05-01,B0BEA3X67N,0,Low Buy Box,41,50,4.88,2,46.65,99.66,B2B
2023-06-01,B0BEA3X67N,0,Low Buy Box,2,2,0.0,0,0.0,91.57,B2B
2023-07-01,B0BEA3X67N,0,Low Buy Box,3,3,0.0,0,0.0,11.69,B2B
2023-08-01,B0BEA3X67N,0,Low Buy Box,34,38,11.76,4,78.23,1.21,B2B
2023-09-01,B0BEA3X67N,0,High Buy Box,11,14,0.0,0,0.0,25.23,B2B
2023-10-01,B0BEA3X67N,0,High Buy Box,2,2,0.0,0,0.0,31.16,B2B
2023-11-01,B0BEA3X67N,0,Low Buy Box,95,116,1.05,1,24.14,56.78,B2B
2023-12-01,B0BEA3X67N,0,Low Buy Box,14,17,0.0,0,0.0,97.67,B2B
2024-01-01,B0BEA3X67N,0,Low Buy Box,3,4,233.33,7,134.59,25.25,B2B
2022-04-01,B0HN0R01BM,0,High Buy Box,14,16,7.14,1,43.98,21.89,B2B
2022-05-01,B0HN0R01BM,0,High Buy Box,187,224,1.6,3,70.53,46.18,B2B
2022-06-01,B0HN0R01BM,0,Low Buy Box,1,1,0.0,0,0.0,30.34,B2B
2022-07-01,B0HN0R01BM,0,Low Buy Box,51,64,3.92,2,77.15,1.56,B2B
2022-08-01,B0HN0R01BM,0,High Buy Box,109,129,8.26,9,208.97,35.38,B2B
2022-09-01,B0HN0R01BM,0,Low Buy Box,9,12,33.33,3,42.49,13.4,B2B
2022-10-01,B0HN0R01BM,0,Low Buy Box,96,114,1.04,1,22.63,22.12,B2B
2022-11-01,B0HN0R01BM,0,Low Buy Box,17,25,17.65,3,56.58,26.23,B2B
2022-12-01,B0HN0R01BM,0,Low Buy Box,113,171,5.31,6,128.83,13.73,B2B
2023-01-01,B0HN0R01BM,0,Low Buy Box,31,44,6.45,2,54.62,16.46,B2B
2023-02-01,B0HN0R01BM,0,Low Buy Box,98,132,1.02,1,35.06,8.78,B2B
2023-03-01,B0HN0R01BM,0,Low Buy Box,150,218,6.0,9,97.72,68.17,B2B
2023-04-01,B0HN0R01BM,0,Low Buy Box,41,56,21.95,9,301.09,56.07,B2B
2023-05-01,B0HN0R01BM,0,Low Buy Box,31,42,6.45,2,27.61,18.59,B2B
2023-06-01,B0HN0R01BM,0,Low Buy Box,20,29,10.0,2,24.12,18.43,B2B
2023-07-01,B0HN0R01BM,0,Low Buy Box,45,66,2.22,1,33.56,50.74,B2B
2023-08-01,B0HN0R01BM,0,Low Buy Box,104,146,3.85,4,111.48,31.23,B2B
2023-09-01,B0HN0R01BM,0,High Buy Box,104,120,0.0,0,0.0,0.67,B2B
2023-10-01,B0HN0R01BM,0,Low Buy Box,93,125,0.0,0,0.0,4.36,B2B
2023-11-01,B0HN0R01BM,0,Low Buy Box,25,34,0.0,0,0.0,10.44,B2B
2023-12-01,B0HN0R01BM,0,Low Buy Box,55,65,0.0,0,0.0,9.32,B2B
2024-01-01,B0HN0R01BM,0,Low Buy Box,14,20,7.14,1,34.88,65.58,B2B
2022-04-01,B0QN1E2L9H,0,Low Buy Box,7,9,28.57,2,53.13,16.63,B2B
2022-05-01,B0QN1E2L9H,0,High Buy Box,5,6,0.0,0,0.0,99.65,B2B
2022-06-01,B0QN1E2L9H,0,Low Buy Box,39,41,0.0,0,0.0,20.47,B2B
2022-07-01,B0QN1E2L9H,0,High Buy Box,104,120,3.85,4,150.12,25.45,B2B
2022-08-01,B0QN1E2L9H,0,Low Buy Box,22,29,4.55,1,44.34,93.46,B2B
2022-09-01,B0QN1E2L9H,0,Low Buy Box,56,69,1.79,1,21.84,59.01,B2B
2022-10-01,B0QN1E2L9H,0,Low Buy Box,43,51,4.65,2,58.7,52.57,B2B
2022-11-01,B0QN1E2L9H,0,Low Buy Box,23,27,4.35,1,38.99,37.21,B2B
2022-12-01,B0QN1E2L9H,0,High Buy Box,43,57,0.0,0,0.0,79.94,B2B
2023-01-01,B0QN1E2L9H,0,Low Buy Box,2,2,0.0,0,0.0,52.76,B2B
2023-02-01,B0QN1E2L9H,0,Low Buy Box,133,164,0.75,1,43.03,97.59,B2B
2023-03-01,B0QN1E2L9H,0,Low Buy Box,15,17,20.0,3,51.81,16.17,B2B
2023-04-01,B0QN1E2L9H,0,Low Buy Box,48,72,2.08,1,31.14,60.59,B2B
2023-05-01,B0QN1E2L9H,0,High Buy Box,35,41,2.86,1,30.33,16.74,B2B
2023-06-01,B0QN1E2L9H,0,Low Buy Box,12,14,16.67,2,64.47,36.7,B2B
2023-07-01,B0QN1E2L9H,0,Low Buy Box,7,9,14.29,1,36.5,46.55,B2B
2023-08-01,B0QN1E2L9H,0,Low Buy Box,53,65,3.77,2,48.91,52.72,B2B
2023-09-01,B0QN1E2L9H,0,Low Buy Box,218,255,2.29,5,194.31,32.46,B2B
2023-10-01,B0QN1E2L9H,0,High Buy Box,2,2,250.0,5,140.67,34.4,B2B
2023-11-01,B0QN1E2L9H,0,Low Buy Box,180,257,0.56,1,18.65,62.85,B2B
2023-12-01,B0QN1E2L9H,0,Low Buy Box,9,10,22.22,2,58.19,60.09,B2B
2024-01-01,B0QN1E2L9H,0,Low Buy Box,187,213,1.6,3,56.52,39.65,B2B
2022-04-01,B0B0BG6VE9,0,High Buy Box,10,14,50.0,5,64.16,75.79,B2B
2022-05-01,B0B0BG6VE9,0,Low Buy Box,122,143,2.46,3,31.29,62.03,B2B
2022-06-01,B0B0BG6VE9,0,Low Buy Box,81,97,1.23,1,40.15,36.47,B2B
2022-07-01,B0B0BG6VE9,0,High Buy Box,154,176,9.74,15,256.79,83.67,B2B
2022-08-01,B0B0BG6VE9,0,Low Buy Box,21,23,4.76,1,21.79,7.29,B2B
2022-09-01,B0B0BG6VE9,0,High Buy Box,388,479,1.03,4,153.48,90.58,B2B
2022-10-01,B0B0BG6VE9,0,Low Buy Box,133,176,1.5,2,75.8,55.75,B2B
2022-11-01,B0B0BG6VE9,0,Low Buy Box,58,85,0.0,0,0.0,8.13,B2B
2022-12-01,B0B0BG6VE9,0,Low Buy Box,14,19,7.14,1,42.13,19.49,B2B
2023-01-01,B0B0BG6VE9,0,High Buy Box,17,25,0.0,0,0.0,22.3,B2B
2023-02-01,B0B0BG6VE9,0,Low Buy Box,93,127,12.9,12,508.73,25.14,B2B
2023-03-01,B0B0BG6VE9,0,Low Buy Box,38,54,0.0,0,0.0,52.2,B2B
2023-04-01,B0B0BG6VE9,0,Low Buy Box,25,33,0.0,0,0.0,9.51,B2B
2023-05-01,B0B0BG6VE9,0,Low Buy Box,62,72,6.45,4,69.42,22.85,B2B
2023-06-01,B0B0BG6VE9,0,Low Buy Box,10,14,10.0,1,33.53,12.69,B2B
2023-07-01,B0B0BG6VE9,0,Low Buy Box,118,147,5.93,7,245.55,29.63,B2B
2023-08-01,B0B0BG6VE9,0,Low Buy Box,101,128,1.98,2,38.44,96.04,B2B
2023-09-01,B0B0BG6VE9,0,Low Buy Box,40,58,10.0,4,163.98,67.61,B2B
2023-10-01,B0B0BG6VE9,0,Low Buy Box,136,150,0.74,1,16.48,17.46,B2B
2023-11-01,B0B0BG6VE9,0,High Buy Box,122,153,4.1,5,189.76,13.45,B2B
2023-12-01,B0B0BG6VE9,0,Low Buy Box,79,90,0.0,0,0.0,51.52,B2B
2024-01-01,B0B0BG6VE9,0,Low Buy Box,113,163,0.0,0,0.0,47.06,B2B
2022-04-01,B08S1RMEPZ,0,Low Buy Box,52,57,3.85,2,66.94,27.02,B2B
2022-05-01,B08S1RMEPZ,0,Low Buy Box,78,100,3.85,3,56.36,64.75,B2B
2022-06-01,B08S1RMEPZ,0,Low Buy Box,36,52,2.78,1,11.21,85.29,B2B
2022-07-01,B08S1RMEPZ,0,Low Buy Box,136,171,0.74,1,35.85,10.37,B2B
2022-08-01,B08S1RMEPZ,0,Low Buy Box,29,37,0.0,0,0.0,22.77,B2B
2022-09-01,B08S1RMEPZ,0,Low Buy Box,3,4,166.67,5,125.69,45.63,B2B
2022-10-01,B08S1RMEPZ,0,Low Buy Box,16,24,12.5,2,24.52,96.82,B2B
2022-11-01,B08S1RMEPZ,0,Low Buy Box,114,165,1.75,2,62.91,64.4,B2B
2022-12-01,B08S1RMEPZ,0,High Buy Box,57,81,0.0,0,0.0,72.59,B2B
2023-01-01,B08S1RMEPZ,0,Low Buy Box,7,9,85.71,6,167.31,44.22,B2B
2023-02-01,B08S1RMEPZ,0,Low Buy Box,16,21,0.0,0,0.0,22.68,B2B
2023-03-01,B08S1RMEPZ,0,High Buy Box,138,200,0.72,1,36.57,44.93,B2B
2023-04-01,B08S1RMEPZ,0,Low Buy Box,6,6,50.0,3,66.21,59.48,B2B
2023-05-01,B08S1RMEPZ,0,Low Buy Box,173,256,1.73,3,70.83,94.47,B2B
2023-06-01,B08S1RMEPZ,0,Low Buy Box,4,5,25.0,1,31.93,35.54,B2B
2023-07-01,B08S1RMEPZ,0,Low Buy Box,2,2,0.0,0,0.0,60.01,B2B
2023-08-01,B08S1RMEPZ,0,High Buy Box,26,31,0.0,0,0.0,59.62,B2B
2023-09-01,B08S1RMEPZ,0,Low Buy Box,17,19,11.76,2,27.74,26.98,B2B
2023-10-01,B08S1RMEPZ,0,High Buy Box,19,21,0.0,0,0.0,10.76,B2B
2023-11-01,B08S1RMEPZ,0,Low Buy Box,8,9,0.0,0,0.0,10.03,B2B
2023-12-01,B08S1RMEPZ,0,Low Buy Box,9,10,0.0,0,0.0,55.46,B2B
2024-01-01,B08S1RMEPZ,0,Low Buy Box,26,35,0.0,0,0.0,67.94,B2B
2022-04-01,B0TAFN6943,0,Low Buy Box,16,24,12.5,2,43.31,44.82,B2B
2022-05-01,B0TAFN6943,0,Low Buy Box,35,53,0.0,0,0.0,39.38,B2B
2022-06-01,B0TAFN6943,0,Low Buy Box,9,10,0.0,0,0.0,55.28,B2B
2022-07-01,B0TAFN6943,0,Low Buy Box,256,304,2.73,7,123.39,91.2,B2B
2022-08-01,B0TAFN6943,0,High Buy Box,68,92,5.88,4,165.95,93.78,B2B
2022-09-01,B0TAFN6943,0,Low Buy Box,10,11,0.0,0,0.0,72.69,B2B
2022-10-01,B0TAFN6943,0,Low Buy Box,154,179,0.65,1,31.5,82.01,B2B
2022-11-01,B0TAFN6943,0,Low Buy Box,43,49,2.33,1,24.81,95.06,B2B
2022-12-01,B0TAFN6943,0,High Buy Box,0,0,0.0,1,19.35,37.8,B2B
2023-01-01,B0TAFN6943,0,Low Buy Box,2,2,0.0,0,0.0,56.39,B2B
2023-02-01,B0TAFN6943,0,Low Buy Box,91,129,3.3,3,40.56,67.26,B2B
2023-03-01,B0TAFN6943,0,High Buy Box,82,117,6.1,5,185.53,15.12,B2B
2023-04-01,B0TAFN6943,0,Low Buy Box,410,556,0.98,4,84.75,22.17,B2B
2023-05-01,B0TAFN6943,0,Low Buy Box,127,143,0.0,0,0.0,71.84,B2B
2023-06-01,B0TAFN6943,0,Low Buy Box,50,67,4.0,2,31.73,62.78,B2B
2023-07-01,B0TAFN6943,0,High Buy Box,91,108,0.0,0,0.0,82.74,B2B
2023-08-01,B0TAFN6943,0,Low Buy Box,35,47,0.0,0,0.0,78.92,B2B
2023-09-01,B0TAFN6943,0,Low Buy Box,105,113,1.9,2,65.58,97.74,B2B
2023-10-01,B0TAFN6943,0,Low Buy Box,16,17,6.25,1,20.88,4.91,B2B
2023-11-01,B0TAFN6943,0,Low Buy Box,124,140,2.42,3,60.1,77.03,B2B
2023-12-01,B0TAFN6943,0,Low Buy Box,409,486,0.49,2,29.23,66.02,B2B
2024-01-01,B0TAFN6943,0,Low Buy Box,82,91,2.44,2,32.31,93.63,B2B
2022-04-01,B04LWKWRGF,0,Low Buy Box,33,40,0.0,0,0.0,10.5,B2B
2022-05-01,B04LWKWRGF,0,Low Buy Box,26,30,23.08,6,125.84,51.35,B2B
2022-06-01,B04LWKWRGF,0,Low Buy Box,3,4,133.33,4,60.64,28.75,B2B
2022-07-01,B04LWKWRGF,0,High Buy Box,96,108,5.21,5,96.24,2.46,B2B
2022-08-01,B04LWKWRGF,0,Low Buy Box,61,81,4.92,3,92.67,66.87,B2B
2022-09-01,B04LWKWRGF,0,Low Buy Box,72,89,2.78,2,82.72,11.22,B2B
2022-10-01,B04LWKWRGF,0,Low Buy Box,33,47,12.12,4,113.07,3.08,B2B
2022-11-01,B04LWKWRGF,0,High Buy Box,10,14,0.0,0,0.0,52.19,B2B
2022-12-01,B04LWKWRGF,0,Low Buy Box,7,9,0.0,0,0.0,27.32,B2B
2023-01-01,B04LWKWRGF,0,High Buy Box,64,89,6.25,4,130.07,42.95,B2B
2023-02-01,B04LWKWRGF,0,Low Buy Box,25,29,12.0,3,86.43,33.92,B2B
2023-03-01,B04LWKWRGF,0,Low Buy Box,6,6,0.0,0,0.0,32.49,B2B
2023-04-01,B04LWKWRGF,0,Low Buy Box,35,52,2.86,1,35.7,99.81,B2B
2023-05-01,B04LWKWRGF,0,Low Buy Box,75,103,2.67,2,47.55,97.88,B2B
2023-06-01,B04LWKWRGF,0,High Buy Box,105,116,0.95,1,35.12,94.99,B2B
2023-07-01,B04LWKWRGF,0,High Buy Box,136,147,0.0,0,0.0,95.06,B2B
2023-08-01,B04LWKWRGF,0,Low Buy Box,282,299,1.42,4,172.16,9.67,B2B
2023-09-01,B04LWKWRGF,0,Low Buy Box,13,14,30.77,4,96.03,85.75,B2B
2023-10-01,B04LWKWRGF,0,Low Buy Box,2,3,100.0,2,77.96,79.0,B2B
2023-11-01,B04LWKWRGF,0,Low Buy Box,8,11,50.0,4,70.04,43.36,B2B
2023-12-01,B04LWKWRGF,0,High Buy Box,21,28,0.0,0,0.0,68.29,B2B
2024-01-01,B04LWKWRGF,0,Low Buy Box,2,2,0.0,0,0.0,51.65,B2B
2022-04-01,B0MG6069MM,0,Low Buy Box,3,4,33.33,1,44.65,38.99,B2B
2022-05-01,B0MG6069MM,0,Low Buy Box,62,65,4.84,3,47.09,73.17,B2B
2022-06-01,B0MG6069MM,0,Low Buy Box,130,196,0.0,0,0.0,64.79,B2B
2022-07-01,B0MG6069MM,0,Low Buy Box,48,57,4.17,2,23.12,74.21,B2B
2022-08-01,B0MG6069MM,0,Low Buy Box,4,5,0.0,0,0.0,31.07,B2B
2022-09-01,B0MG6069MM,0,Low Buy Box,49,55,6.12,3,67.43,42.21,B2B
2022-10-01,B0MG6069MM,0,Low Buy Box,86,118,0.0,0,0.0,62.28,B2B
2022-11-01,B0MG6069MM,0,Low Buy Box,74,84,0.0,0,0.0,25.28,B2B
2022-12-01,B0MG6069MM,0,Low Buy Box,82,104,4.88,4,104.02,31.34,B2B
2023-01-01,B0MG6069MM,0,Low Buy Box,16,18,0.0,0,0.0,7.91,B2B
2023-02-01,B0MG6069MM,0,Low Buy Box,464,614,0.0,0,0.0,47.86,B2B
2023-03-01,B0MG6069MM,0,Low Buy Box,89,136,1.12,1,31.03,99.67,B2B
2023-04-01,B0MG6069MM,0,Low Buy Box,44,51,0.0,0,0.0,69.26,B2B
2023-05-01,B0MG6069MM,0,High Buy Box,32,39,12.5,4,52.67,62.22,B2B
2023-06-01,B0MG6069MM,0,Low Buy Box,10,14,50.0,5,88.98,78.68,B2B
2023-07-01,B0MG6069MM,0,High Buy Box,16,22,56.25,9,384.03,7.72,B2B
2023-08-01,B0MG6069MM,0,Low Buy Box,16,23,12.5,2,21.09,2.19,B2B
2023-09-01,B0MG6069MM,0,Low Buy Box,100,122,4.0,4,72.09,64.98,B2B
2023-10-01,B0MG6069MM,0,High Buy Box,80,98,7.5,6,95.83,52.77,B2B
2023-11-01,B0MG6069MM,0,High Buy Box,10,14,20.0,2,42.28,53.12,B2B
2023-12-01,B0MG6069MM,0,Low Buy Box,121,135,0.0,0,0.0,94.87,B2B
2024-01-01,B0MG6069MM,0,Low Buy Box,27,28,29.63,8,274.4,0.63,B2B
2022-04-01,B03Y52WMNS,0,High Buy Box,68,105,1.47,1,11.36,54.09,B2B
2022-05-01,B03Y52WMNS,0,High Buy Box,83,126,6.02,5,167.34,17.39,B2B
2022-06-01,B03Y52WMNS,0,Low Buy Box,169,252,0.0,0,0.0,61.69,B2B
2022-07-01,B03Y52WMNS,0,Low Buy Box,59,62,1.69,1,11.37,73.3,B2B
2022-08-01,B03Y52WMNS,0,Low Buy Box,47,53,0.0,0,0.0,25.44,B2B
2022-09-01,B03Y52WMNS,0,High Buy Box,208,255,2.88,6,114.3,2.7,B2B
2022-10-01,B03Y52WMNS,0,Low Buy Box,81,90,1.23,1,37.15,67.11,B2B
2022-11-01,B03Y52WMNS,0,Low Buy Box,32,47,9.38,3,77.15,52.88,B2B
2022-12-01,B03Y52WMNS,0,Low Buy Box,42,59,0.0,0,0.0,67.07,B2B
2023-01-01,B03Y52WMNS,0,High Buy Box,26,38,15.38,4,72.29,50.55,B2B
2023-02-01,B03Y52WMNS,0,Low Buy Box,18,26,11.11,2,24.81,17.82,B2B
2023-03-01,B03Y52WMNS,0,High Buy Box,7,7,71.43,5,172.72,11.12,B2B
2023-04-01,B03Y52WMNS,0,Low Buy Box,158,216,1.27,2,55.68,97.28,B2B
2023-05-01,B03Y52WMNS,0,Low Buy Box,72,76,2.78,2,47.41,72.14,B2B
2023-06-01,B03Y52WMNS,0,Low Buy Box,145,214,0.0,0,0.0,59.41,B2B
2023-07-01,B03Y52WMNS,0,Low Buy Box,218,316,3.21,7,154.23,0.44,B2B
2023-08-01,B03Y52WMNS,0,Low Buy Box,25,27,4.0,1,13.49,80.01,B2B
2023-09-01,B03Y52WMNS,0,High Buy Box,31,41,12.9,4,84.48,15.02,B2B
2023-10-01,B03Y52WMNS,0,High Buy Box,26,40,3.85,1,19.82,68.73,B2B
2023-11-01,B03Y52WMNS,0,High Buy Box,174,231,0.57,1,43.43,61.9,B2B
2023-12-01,B03Y52WMNS,0,Low Buy Box,90,119,6.67,6,113.0,41.84,B2B
2024-01-01,B03Y52WMNS,0,Low Buy Box,23,29,8.7,2,50.92,97.19,B2B
2022-04-01,B0A5Z31GLA,0,Low Buy Box,8,8,25.0,2,28.77,92.49,B2B
2022-05-01,B0A5Z31GLA,0,Low Buy Box,88,103,0.0,0,0.0,1.43,B2B
2022-06-01,B0A5Z31GLA,0,Low Buy Box,50,56,12.0,6,153.92,17.11,B2B
2022-07-01,B0A5Z31GLA,0,Low Buy Box,11,13,0.0,0,0.0,89.39,B2B
2022-08-01,B0A5Z31GLA,0,Low Buy Box,23,30,82.61,19,385.81,45.14,B2B
2022-09-01,B0A5Z31GLA,0,Low Buy Box,127,182,5.51,7,199.01,50.9,B2B
2022-10-01,B0A5Z31GLA,0,Low Buy Box,10,10,10.0,1,34.23,87.89,B2B
2022-11-01,B0A5Z31GLA,0,Low Buy Box,132,182,0.0,0,0.0,38.85,B2B
2022-12-01,B0A5Z31GLA,0,Low Buy Box,75,99,1.33,1,25.53,60.51,B2B
2023-01-01,B0A5Z31GLA,0,Low Buy Box,2,2,50.0,1,12.83,83.0,B2B
2023-02-01,B0A5Z31GLA,0,High Buy Box,18,20,38.89,7,303.05,2.7,B2B
2023-03-01,B0A5Z31GLA,0,Low Buy Box,72,108,9.72,7,86.61,66.7,B2B
2023-04-01,B0A5Z31GLA,0,Low Buy Box,107,135,0.0,0,0.0,2.45,B2B
2023-05-01,B0A5Z31GLA,0,Low Buy Box,218,305,0.0,0,0.0,81.47,B2B
2023-06-01,B0A5Z31GLA,0,Low Buy Box,84,122,0.0,0,0.0,78.21,B2B
2023-07-01,B0A5Z31GLA,0,High Buy Box,22,29,0.0,0,0.0,54.08,B2B
2023-08-01,B0A5Z31GLA,0,Low Buy Box,47,65,0.0,0,0.0,90.31,B2B
2023-09-01,B0A5Z31GLA,0,Low Buy Box,173,215,0.0,0,0.0,34.01,B2B
2023-10-01,B0A5Z31GLA,0,Low Buy Box,251,329,0.4,1,25.6,68.11,B2B
2023-11-01,B0A5Z31GLA,0,Low Buy Box,20,27,20.0,4,80.17,77.61,B2B
2023-12-01,B0A5Z31GLA,0,Low Buy Box,95,105,5.26,5,120.28,50.4,B2B
2024-01-01,B0A5Z31GLA,0,High Buy Box,136,147,9.56,13,348.1,12.1,B2B
2022-04-01,B0VLPTVT50,0,Low Buy Box,44,47,0.0,0,0.0,37.8,B2B
2022-05-01,B0VLPTVT50,0,Low Buy Box,106,131,4.72,5,103.99,93.58,B2B
2022-06-01,B0VLPTVT50,0,Low Buy Box,5,6,40.0,2,49.55,48.99,B2B
2022-07-01,B0VLPTVT50,0,High Buy Box,10,10,10.0,1,22.41,42.31,B2B
2022-08-01,B0VLPTVT50,0,Low Buy Box,35,52,0.0,0,0.0,61.13,B2B
2022-09-01,B0VLPTVT50,0,Low Buy Box,26,37,3.85,1,43.09,66.22,B2B
2022-10-01,B0VLPTVT50,0,High Buy Box,41,52,0.0,0,0.0,4.76,B2B
2022-11-01,B0VLPTVT50,0,High Buy Box,68,82,4.41,3,116.99,96.4,B2B
2022-12-01,B0VLPTVT50,0,High Buy Box,27,39,7.41,2,76.35,52.66,B2B
2023-01-01,B0VLPTVT50,0,Low Buy Box,75,84,8.0,6,201.65,56.27,B2B
2023-02-01,B0VLPTVT50,0,Low Buy Box,109,124,4.59,5,53.43,66.16,B2B
2023-03-01,B0VLPTVT50,0,Low Buy Box,48,57,2.08,1,16.4,53.46,B2B
2023-04-01,B0VLPTVT50,0,Low Buy Box,278,327,0.0,0,0.0,33.87,B2B
2023-05-01,B0VLPTVT50,0,Low Buy Box,3,3,0.0,0,0.0,71.43,B2B
2023-06-01,B0VLPTVT50,0,Low Buy Box,12,14,16.67,2,54.03,47.43,B2B
2023-07-01,B0VLPTVT50,0,High Buy Box,90,109,11.11,10,131.75,46.59,B2B
2023-08-01,B0VLPTVT50,0,Low Buy Box,14,18,0.0,0,0.0,9.65,B2B
2023-09-01,B0VLPTVT50,0,Low Buy Box,53,72,7.55,4,169.41,73.06,B2B
2023-10-01,B0VLPTVT50,0,High Buy Box,49,67,8.16,4,91.45,66.68,B2B
2023-11-01,B0VLPTVT50,0,Low Buy Box,6,8,66.67,4,50.79,77.33,B2B
2023-12-01,B0VLPTVT50,0,Low Buy Box,35,40,5.71,2,44.38,73.11,B2B
2024-01-01,B0VLPTVT50,0,Low Buy Box,31,34,3.23,1,40.86,27.27,B2B
2022-04-01,B0CQL82MJX,0,Low Buy Box,35,41,5.71,2,76.8,74.73,B2B
2022-05-01,B0CQL82MJX,0,Low Buy Box,89,100,0.0,0,0.0,48.37,B2B
2022-06-01,B0CQL82MJX,0,High Buy Box,18,23,5.56,1,43.8,73.95,B2B
2022-07-01,B0CQL82MJX,0,Low Buy Box,1,1,0.0,0,0.0,73.83,B2B
2022-08-01,B0CQL82MJX,0,Low Buy Box,91,126,0.0,0,0.0,41.21,B2B
2022-09-01,B0CQL82MJX,0,High Buy Box,26,31,15.38,4,49.12,81.63,B2B
2022-10-01,B0CQL82MJX,0,Low Buy Box,86,120,6.98,6,79.43,42.89,B2B
2022-11-01,B0CQL82MJX,0,High Buy Box,11,13,18.18,2,21.36,66.55,B2B
2022-12-01,B0CQL82MJX,0,Low Buy Box,44,46,4.55,2,34.07,95.09,B2B
2023-01-01,B0CQL82MJX,0,Low Buy Box,60,84,1.67,1,35.98,98.86,B2B
2023-02-01,B0CQL82MJX,0,High Buy Box,108,157,4.63,5,193.79,74.01,B2B
2023-03-01,B0CQL82MJX,0,Low Buy Box,8,11,0.0,0,0.0,67.03,B2B
2023-04-01,B0CQL82MJX,0,High Buy Box,6,8,116.67,7,276.01,69.3,B2B
2023-05-01,B0CQL82MJX,0,High Buy Box,8,11,25.0,2,57.23,65.04,B2B
2023-06-01,B0CQL82MJX,0,Low Buy Box,54,57,14.81,8,265.33,98.68,B2B
2023-07-01,B0CQL82MJX,0,Low Buy Box,48,72,2.08,1,38.19,58.71,B2B
2023-08-01,B0CQL82MJX,0,Low Buy Box,46,70,2.17,1,40.34,90.6,B2B
2023-09-01,B0CQL82MJX,0,High Buy Box,2,2,200.0,4,42.31,34.94,B2B
2023-10-01,B0CQL82MJX,0,Low Buy Box,8,9,37.5,3,125.21,78.39,B2B
2023-11-01,B0CQL82MJX,0,Low Buy Box,67,81,7.46,5,158.9,8.98,B2B
2023-12-01,B0CQL82MJX,0,High Buy Box,107,113,0.0,0,0.0,50.77,B2B
2024-01-01,B0CQL82MJX,0,Low Buy Box,17,20,47.06,8,130.98,34.92,B2B
2022-04-01,B0NLCH603Y,0,High Buy Box,60,90,0.0,0,0.0,78.58,B2B
2022-05-01,B0NLCH603Y,0,Low Buy Box,51,70,1.96,1,38.05,69.21,B2B
2022-06-01,B0NLCH603Y,0,High Buy Box,17,23,5.88,1,28.21,88.92,B2B
2022-07-01,B0NLCH603Y,0,High Buy Box,8,10,50.0,4,154.47,80.06,B2B
2022-08-01,B0NLCH603Y,0,Low Buy Box,1,1,100.0,1,10.74,59.61,B2B
2022-09-01,B0NLCH603Y,0,Low Buy Box,32,42,3.12,1,28.25,76.73,B2B
2022-10-01,B0NLCH603Y,0,Low Buy Box,45,66,2.22,1,25.96,71.33,B2B
2022-11-01,B0NLCH603Y,0,Low Buy Box,30,35,13.33,4,154.74,0.72,B2B
2022-12-01,B0NLCH603Y,0,Low Buy Box,46,54,0.0,0,0.0,75.35,B2B
2023-01-01,B0NLCH603Y,0,Low Buy Box,87,124,2.3,2,74.8,46.98,B2B
2023-02-01,B0NLCH603Y,0,High Buy Box,18,23,16.67,3,82.63,78.88,B2B
2023-03-01,B0NLCH603Y,0,Low Buy Box,16,22,18.75,3,93.4,85.56,B2B
2023-04-01,B0NLCH603Y,0,Low Buy Box,90,131,2.22,2,78.11,23.76,B2B
2023-05-01,B0NLCH603Y,0,Low Buy Box,15,22,13.33,2,69.44,31.72,B2B
2023-06-01,B0NLCH603Y,0,High Buy Box,1,1,100.0,1,40.68,19.82,B2B
2023-07-01,B0NLCH603Y,0,Low Buy Box,83,117,0.0,0,0.0,92.9,B2B
2023-08-01,B0NLCH603Y,0,High Buy Box,57,81,7.02,4,134.67,13.24,B2B
2023-09-01,B0NLCH603Y,0,Low Buy Box,38,41,2.63,1,17.77,92.73,B2B
2023-10-01,B0NLCH603Y,0,Low Buy Box,3,4,33.33,1,26.1,59.69,B2B
2023-11-01,B0NLCH603Y,0,Low Buy Box,1,1,100.0,1,14.13,84.51,B2B
2023-12-01,B0NLCH603Y,0,Low Buy Box,2,2,300.0,6,129.99,86.38,B2B
2024-01-01,B0NLCH603Y,0,Low Buy Box,18,22,0.0,0,0.0,17.2,B2B
2022-04-01,B06VW5KD7E,1,Low Buy Box,111,162,0.9,1,30.51,28.0,B2B
2022-05-01,B06VW5KD7E,1,High Buy Box,105,161,0.0,0,0.0,88.61,B2B
2022-06-01,B06VW5KD7E,1,Low Buy Box,152,217,2.63,4,176.5,32.84,B2B
2022-07-01,B06VW5KD7E,1,Low Buy Box,129,183,8.53,11,271.68,95.79,B2B
2022-08-01,B06VW5KD7E,1,Low Buy Box,245,297,0.41,1,20.25,85.87,B2B
2022-09-01,B06VW5KD7E,1,High Buy Box,85,102,0.0,0,0.0,0.09,B2B
2022-10-01,B06VW5KD7E,1,Low Buy Box,66,69,15.15,10,412.74,41.09,B2B
2022-11-01,B06VW5KD7E,1,Low Buy Box,16,22,0.0,0,0.0,5.17,B2B
