Parent_ASIN,Child_ASIN,Title,SKU,Sessions_Mobile_App,Sessions_Mobile_APP_B2B,Sessions_Browser,Sessions_Browser_B2B,Sessions_Total,Sessions_Total_B2B,Session_Percentage_Mobile_App,Session_Percentage_Mobile_APP_B2B,Session_Percentage_Browser,Session_Percentage_Browser_B2B,Session_Percentage_Total,Session_Percentage_Total_B2B,Page_Views_Mobile_App,Page_Views_Mobile_APP_B2B,Page_Views_Browser,Page_Views_Browser_B2B,Page_Views_Total,Page_Views_Total_B2B,Page_Views_Percentage_Mobile_App,Page_Views_Percentage_Mobile_App_B2B,Page_Views_Percentage_Browser,Page_Views_Percentage_Browser_B2B,Page_Views_Percentage_Total,Page_Views_Percentage_Total_B2B,Featured_Offer_Buy_Box_Percentage,Featured_Offer_Buy_Box_Percentage_B2B,Units_Ordered,Units_Ordered_B2B,Unit_Session_Percentage,Unit_Session_Percentage_B2B,Ordered_Product_Sales,Ordered_Product_Sales_B2B,Total_Order_Items,Total_Order_Items_B2B,Report_Date
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,28,12,917,34,945,46,0.0296,0.2609,0.9704,0.7391,1.0,1.0,30,13,1193,40,1223,53,0.0245,0.2453,0.9755,0.7547,1.0,1.0,0.8383,0.7926,3,1,0.0032,0.0007,190.75,4.14,3,1,2022-07-28
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,441,0,848,60,1289,60,0.3421,0.0,0.6579,1.0,1.0,1.0,610,0,1256,72,1866,72,0.3269,0.0,0.6731,1.0,1.0,1.0,0.7508,0.6836,5,0,0.0039,0.0008,224.89,8.41,5,0,2022-07-29
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,499,12,1154,57,1653,69,0.3019,0.1739,0.6981,0.8261,1.0,1.0,599,13,1704,68,2303,81,0.2601,0.1605,0.7399,0.8395,1.0,1.0,0.9146,0.9036,11,1,0.0067,0.0009,559.54,37.07,11,1,2022-07-30
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,28,7,892,17,920,24,0.0304,0.2917,0.9696,0.7083,1.0,1.0,31,7,1781,20,1812,27,0.0171,0.2593,0.9829,0.7407,1.0,1.0,0.5162,0.3393,21,2,0.0228,0.0008,960.72,13.99,21,3,2022-07-31
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,357,15,1488,51,1845,66,0.1935,0.2273,0.8065,0.7727,1.0,1.0,438,16,2820,61,3258,77,0.1344,0.2078,0.8656,0.7922,1.0,1.0,0.5245,0.5195,17,0,0.0092,0.0024,909.79,3.55,17,2,2022-08-01
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,518,8,546,20,1064,28,0.4868,0.2857,0.5132,0.7143,1.0,1.0,808,8,587,24,1395,32,0.5792,0.25,0.4208,0.75,1.0,1.0,0.6994,0.5639,1,0,0.0009,0.0001,61.92,2.94,1,1,2022-08-02
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,189,12,253,52,442,64,0.4276,0.1875,0.5724,0.8125,1.0,1.0,250,13,383,62,633,75,0.3949,0.1733,0.6051,0.8267,1.0,1.0,0.8093,0.7709,24,0,0.0543,0.001,671.4,22.36,24,3,2022-08-03
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,206,5,1791,5,1997,10,0.1032,0.5,0.8968,0.5,1.0,1.0,252,5,3322,6,3574,11,0.0705,0.4545,0.9295,0.5455,1.0,1.0,0.8998,0.839,40,5,0.02,0.0027,2472.35,117.52,40,1,2022-08-04
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,171,19,2416,24,2587,43,0.0661,0.4419,0.9339,0.5581,1.0,1.0,206,20,3220,28,3426,48,0.0601,0.4167,0.9399,0.5833,1.0,1.0,0.6108,0.5313,35,0,0.0135,0.0003,1871.22,39.05,35,3,2022-08-05
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,157,11,1339,59,1496,70,0.1049,0.1571,0.8951,0.8429,1.0,1.0,190,12,1584,70,1774,82,0.1071,0.1463,0.8929,0.8537,1.0,1.0,0.7975,0.5963,20,2,0.0134,0.0009,737.03,44.83,20,1,2022-08-06
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,65,15,2179,13,2244,28,0.029,0.5357,0.971,0.4643,1.0,1.0,74,16,2348,15,2422,31,0.0306,0.5161,0.9694,0.4839,1.0,1.0,0.8523,0.5333,9,0,0.004,0.0004,490.93,23.74,9,1,2022-08-07
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,356,7,2308,12,2664,19,0.1336,0.3684,0.8664,0.6316,1.0,1.0,546,7,4312,14,4858,21,0.1124,0.3333,0.8876,0.6667,1.0,1.0,0.9626,0.7761,7,0,0.0026,0.0008,269.96,11.6,7,0,2022-08-08
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,541,12,1275,46,1816,58,0.2979,0.2069,0.7021,0.7931,1.0,1.0,724,13,2480,55,3204,68,0.226,0.1912,0.774,0.8088,1.0,1.0,0.9047,0.761,4,1,0.0022,0.0004,248.65,16.37,4,0,2022-08-09
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,563,3,1345,11,1908,14,0.2951,0.2143,0.7049,0.7857,1.0,1.0,610,3,1889,13,2499,16,0.2441,0.1875,0.7559,0.8125,1.0,1.0,0.6002,0.4819,7,0,0.0037,0.0,179.0,2.01,7,0,2022-08-10
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,95,1,1197,22,1292,23,0.0735,0.0435,0.9265,0.9565,1.0,1.0,144,1,1662,26,1806,27,0.0797,0.037,0.9203,0.963,1.0,1.0,0.6382,0.407,29,3,0.0224,0.0054,1346.72,66.54,29,2,2022-08-11
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,109,11,167,12,276,23,0.3949,0.4783,0.6051,0.5217,1.0,1.0,127,12,269,14,396,26,0.3207,0.4615,0.6793,0.5385,1.0,1.0,0.8896,0.6992,19,1,0.0688,0.0101,640.06,35.84,19,2,2022-08-12
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,435,6,1225,13,1660,19,0.262,0.3158,0.738,0.6842,1.0,1.0,560,6,2186,15,2746,21,0.2039,0.2857,0.7961,0.7143,1.0,1.0,0.5187,0.4232,35,4,0.0211,0.0006,1136.63,19.95,35,2,2022-08-13
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,259,4,2081,45,2340,49,0.1107,0.0816,0.8893,0.9184,1.0,1.0,339,4,2500,54,2839,58,0.1194,0.069,0.8806,0.931,1.0,1.0,0.7064,0.5857,6,0,0.0026,0.0007,268.29,9.39,6,0,2022-08-14
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,335,9,321,54,656,63,0.5107,0.1429,0.4893,0.8571,1.0,1.0,366,9,573,64,939,73,0.3898,0.1233,0.6102,0.8767,1.0,1.0,0.9622,0.7065,5,0,0.0076,0.0011,276.21,6.34,5,0,2022-08-15
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,199,6,615,10,814,16,0.2445,0.375,0.7555,0.625,1.0,1.0,218,6,942,12,1160,18,0.1879,0.3333,0.8121,0.6667,1.0,1.0,0.536,0.3288,27,0,0.0332,0.0081,1409.85,28.11,27,0,2022-08-16
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,447,2,652,6,1099,8,0.4067,0.25,0.5933,0.75,1.0,1.0,531,2,1235,7,1766,9,0.3007,0.2222,0.6993,0.7778,1.0,1.0,0.7223,0.5914,5,1,0.0045,0.0013,126.2,4.25,5,1,2022-08-17
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,161,13,1962,3,2123,16,0.0758,0.8125,0.9242,0.1875,1.0,1.0,176,14,3449,3,3625,17,0.0486,0.8235,0.9514,0.1765,1.0,1.0,0.93,0.7003,29,1,0.0137,0.0034,1550.0,96.29,29,1,2022-08-18
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,350,20,206,27,556,47,0.6295,0.4255,0.3705,0.5745,1.0,1.0,399,22,309,32,708,54,0.5636,0.4074,0.4364,0.5926,1.0,1.0,0.8793,0.6322,32,0,0.0576,0.0024,1947.31,27.73,32,3,2022-08-19
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,203,12,1950,23,2153,35,0.0943,0.3429,0.9057,0.6571,1.0,1.0,268,13,2550,27,2818,40,0.0951,0.325,0.9049,0.675,1.0,1.0,0.6856,0.4798,40,0,0.0186,0.0026,2470.64,115.4,40,2,2022-08-20
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,190,1,1760,52,1950,53,0.0974,0.0189,0.9026,0.9811,1.0,1.0,214,1,2871,62,3085,63,0.0694,0.0159,0.9306,0.9841,1.0,1.0,0.8252,0.815,10,0,0.0051,0.0009,272.07,1.89,10,0,2022-08-21
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,92,3,2079,54,2171,57,0.0424,0.0526,0.9576,0.9474,1.0,1.0,124,3,3649,64,3773,67,0.0329,0.0448,0.9671,0.9552,1.0,1.0,0.9013,0.8293,13,1,0.006,0.0011,630.14,24.62,13,1,2022-08-22
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,418,2,1306,59,1724,61,0.2425,0.0328,0.7575,0.9672,1.0,1.0,483,2,1549,70,2032,72,0.2377,0.0278,0.7623,0.9722,1.0,1.0,0.5547,0.3467,21,1,0.0122,0.0036,1330.81,20.73,21,3,2022-08-23
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,167,7,1815,2,1982,9,0.0843,0.7778,0.9157,0.2222,1.0,1.0,243,7,2382,2,2625,9,0.0926,0.7778,0.9074,0.2222,1.0,1.0,0.6043,0.5095,18,2,0.0091,0.0002,508.86,13.75,18,0,2022-08-24
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,444,0,1983,43,2427,43,0.1829,0.0,0.8171,1.0,1.0,1.0,502,0,3352,51,3854,51,0.1303,0.0,0.8697,1.0,1.0,1.0,0.6249,0.5594,23,0,0.0095,0.0026,1327.45,16.04,23,1,2022-08-25
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,180,15,69,38,249,53,0.7229,0.283,0.2771,0.717,1.0,1.0,266,16,105,45,371,61,0.717,0.2623,0.283,0.7377,1.0,1.0,0.5557,0.3605,9,0,0.0361,0.0027,242.4,10.45,9,1,2022-08-26
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,349,8,490,40,839,48,0.416,0.1667,0.584,0.8333,1.0,1.0,544,8,938,48,1482,56,0.3671,0.1429,0.6329,0.8571,1.0,1.0,0.5823,0.4592,5,0,0.006,0.0017,141.38,9.54,5,1,2022-08-27
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,475,13,1576,14,2051,27,0.2316,0.4815,0.7684,0.5185,1.0,1.0,708,14,1803,16,2511,30,0.282,0.4667,0.718,0.5333,1.0,1.0,0.6462,0.566,17,2,0.0083,0.0019,486.53,13.73,17,2,2022-08-28
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,134,12,287,31,421,43,0.3183,0.2791,0.6817,0.7209,1.0,1.0,160,13,477,37,637,50,0.2512,0.26,0.7488,0.74,1.0,1.0,0.6003,0.5325,5,1,0.0119,0.0031,223.45,4.77,5,1,2022-08-29
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,420,5,336,34,756,39,0.5556,0.1282,0.4444,0.8718,1.0,1.0,630,5,637,40,1267,45,0.4972,0.1111,0.5028,0.8889,1.0,1.0,0.6614,0.52,17,0,0.0225,0.0016,797.85,43.66,17,1,2022-08-30
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,317,12,858,58,1175,70,0.2698,0.1714,0.7302,0.8286,1.0,1.0,339,13,1267,69,1606,82,0.2111,0.1585,0.7889,0.8415,1.0,1.0,0.9824,0.8927,12,1,0.0102,0.0022,419.92,8.73,12,1,2022-08-31
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,392,1,1017,60,1409,61,0.2782,0.0164,0.7218,0.9836,1.0,1.0,412,1,1298,72,1710,73,0.2409,0.0137,0.7591,0.9863,1.0,1.0,0.7013,0.6113,2,1,0.0014,0.0001,64.52,4.32,2,0,2022-09-01
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,394,20,1712,40,2106,60,0.1871,0.3333,0.8129,0.6667,1.0,1.0,627,22,2954,48,3581,70,0.1751,0.3143,0.8249,0.6857,1.0,1.0,0.7547,0.5092,12,2,0.0057,0.001,625.57,12.97,12,0,2022-09-02
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,376,17,1795,6,2171,23,0.1732,0.7391,0.8268,0.2609,1.0,1.0,462,18,2803,7,3265,25,0.1415,0.72,0.8585,0.28,1.0,1.0,0.9722,0.9641,2,1,0.0009,0.0003,102.3,5.17,2,0,2022-09-03
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,376,20,898,13,1274,33,0.2951,0.6061,0.7049,0.3939,1.0,1.0,549,22,1154,15,1703,37,0.3224,0.5946,0.6776,0.4054,1.0,1.0,0.8368,0.5464,26,3,0.0204,0.0023,1403.1,19.77,26,1,2022-09-04
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,57,9,1969,10,2026,19,0.0281,0.4737,0.9719,0.5263,1.0,1.0,72,9,2832,12,2904,21,0.0248,0.4286,0.9752,0.5714,1.0,1.0,0.8477,0.6406,2,1,0.001,0.0,60.95,0.11,2,1,2022-09-05
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,444,9,1514,46,1958,55,0.2268,0.1636,0.7732,0.8364,1.0,1.0,599,9,2208,55,2807,64,0.2134,0.1406,0.7866,0.8594,1.0,1.0,0.5112,0.4845,17,1,0.0087,0.0024,533.46,17.92,17,2,2022-09-06
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,459,5,559,41,1018,46,0.4509,0.1087,0.5491,0.8913,1.0,1.0,728,5,1077,49,1805,54,0.4033,0.0926,0.5967,0.9074,1.0,1.0,0.9845,0.7037,38,5,0.0373,0.0108,2207.24,35.19,38,0,2022-09-07
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,443,18,1950,48,2393,66,0.1851,0.2727,0.8149,0.7273,1.0,1.0,626,19,3779,57,4405,76,0.1421,0.25,0.8579,0.75,1.0,1.0,0.7789,0.7198,2,0,0.0008,0.0,55.68,1.79,2,1,2022-09-08
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,565,9,1436,45,2001,54,0.2824,0.1667,0.7176,0.8333,1.0,1.0,855,9,2478,54,3333,63,0.2565,0.1429,0.7435,0.8571,1.0,1.0,0.6773,0.5234,23,1,0.0115,0.0023,599.14,35.89,23,2,2022-09-09
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,222,17,1727,52,1949,69,0.1139,0.2464,0.8861,0.7536,1.0,1.0,298,18,3221,62,3519,80,0.0847,0.225,0.9153,0.775,1.0,1.0,0.5001,0.4929,24,3,0.0123,0.0024,1489.52,13.37,24,2,2022-09-10
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,341,7,597,36,938,43,0.3635,0.1628,0.6365,0.8372,1.0,1.0,374,7,1093,43,1467,50,0.2549,0.14,0.7451,0.86,1.0,1.0,0.6374,0.5654,28,1,0.0299,0.0047,1728.62,0.17,28,4,2022-09-11
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,493,11,1964,41,2457,52,0.2007,0.2115,0.7993,0.7885,1.0,1.0,777,12,2374,49,3151,61,0.2466,0.1967,0.7534,0.8033,1.0,1.0,0.7249,0.5843,30,0,0.0122,0.0025,1064.47,5.43,30,5,2022-09-12
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,215,18,1825,0,2040,18,0.1054,1.0,0.8946,0.0,1.0,1.0,285,19,3211,0,3496,19,0.0815,1.0,0.9185,0.0,1.0,1.0,0.7416,0.4911,8,0,0.0039,0.0007,262.16,14.57,8,1,2022-09-13
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,262,8,2187,31,2449,39,0.107,0.2051,0.893,0.7949,1.0,1.0,291,8,2368,37,2659,45,0.1094,0.1778,0.8906,0.8222,1.0,1.0,0.9199,0.8917,29,3,0.0118,0.0032,1177.94,76.9,29,0,2022-09-14
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,174,2,295,16,469,18,0.371,0.1111,0.629,0.8889,1.0,1.0,202,2,470,19,672,21,0.3006,0.0952,0.6994,0.9048,1.0,1.0,0.685,0.4622,17,1,0.0362,0.0093,862.7,20.13,17,0,2022-09-15
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,552,2,1329,24,1881,26,0.2935,0.0769,0.7065,0.9231,1.0,1.0,838,2,1989,28,2827,30,0.2964,0.0667,0.7036,0.9333,1.0,1.0,0.7741,0.7561,11,1,0.0058,0.0008,576.08,39.59,11,0,2022-09-16
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,516,11,536,22,1052,33,0.4905,0.3333,0.5095,0.6667,1.0,1.0,744,12,809,26,1553,38,0.4791,0.3158,0.5209,0.6842,1.0,1.0,0.56,0.3569,19,0,0.0181,0.0009,1020.0,40.59,19,0,2022-09-17
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,227,7,564,24,791,31,0.287,0.2258,0.713,0.7742,1.0,1.0,352,7,867,28,1219,35,0.2888,0.2,0.7112,0.8,1.0,1.0,0.5302,0.4003,26,2,0.0329,0.003,809.53,51.66,26,4,2022-09-18
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,204,1,1538,12,1742,13,0.1171,0.0769,0.8829,0.9231,1.0,1.0,308,1,3012,14,3320,15,0.0928,0.0667,0.9072,0.9333,1.0,1.0,0.5683,0.3412,14,0,0.008,0.0002,595.5,4.3,14,1,2022-09-19
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,461,20,1716,13,2177,33,0.2118,0.6061,0.7882,0.3939,1.0,1.0,660,22,3201,15,3861,37,0.1709,0.5946,0.8291,0.4054,1.0,1.0,0.6704,0.4653,4,0,0.0018,0.0001,189.19,3.7,4,0,2022-09-20
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,399,5,450,31,849,36,0.47,0.1389,0.53,0.8611,1.0,1.0,490,5,557,37,1047,42,0.468,0.119,0.532,0.881,1.0,1.0,0.5247,0.4419,27,0,0.0318,0.0048,1160.89,36.44,27,4,2022-09-21
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,235,18,581,0,816,18,0.288,1.0,0.712,0.0,1.0,1.0,279,19,1107,0,1386,19,0.2013,1.0,0.7987,0.0,1.0,1.0,0.6866,0.43,4,0,0.0049,0.0006,150.61,4.92,4,1,2022-09-22
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,242,15,99,21,341,36,0.7097,0.4167,0.2903,0.5833,1.0,1.0,367,16,139,25,506,41,0.7253,0.3902,0.2747,0.6098,1.0,1.0,0.7054,0.5183,22,3,0.0645,0.0097,741.3,12.98,22,3,2022-09-23
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,275,4,2388,58,2663,62,0.1033,0.0645,0.8967,0.9355,1.0,1.0,405,4,3748,69,4153,73,0.0975,0.0548,0.9025,0.9452,1.0,1.0,0.7972,0.6318,1,0,0.0004,0.0001,63.83,2.71,1,0,2022-09-24
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,376,7,1577,4,1953,11,0.1925,0.6364,0.8075,0.3636,1.0,1.0,562,7,2185,4,2747,11,0.2046,0.6364,0.7954,0.3636,1.0,1.0,0.9212,0.6815,9,0,0.0046,0.0006,342.81,15.6,9,1,2022-09-25
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,119,17,2133,26,2252,43,0.0528,0.3953,0.9472,0.6047,1.0,1.0,134,18,3990,31,4124,49,0.0325,0.3673,0.9675,0.6327,1.0,1.0,0.6458,0.4956,10,1,0.0044,0.0002,335.53,20.14,10,0,2022-09-26
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,249,17,1492,59,1741,76,0.143,0.2237,0.857,0.7763,1.0,1.0,329,18,1953,70,2282,88,0.1442,0.2045,0.8558,0.7955,1.0,1.0,0.5454,0.4759,16,0,0.0092,0.001,473.13,19.84,16,1,2022-09-27
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,251,12,1311,13,1562,25,0.1607,0.48,0.8393,0.52,1.0,1.0,324,13,1762,15,2086,28,0.1553,0.4643,0.8447,0.5357,1.0,1.0,0.8725,0.5252,33,2,0.0211,0.0044,1056.42,12.85,33,4,2022-09-28
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,453,19,579,12,1032,31,0.439,0.6129,0.561,0.3871,1.0,1.0,689,20,777,14,1466,34,0.47,0.5882,0.53,0.4118,1.0,1.0,0.9502,0.6764,32,3,0.031,0.0077,755.01,41.98,32,4,2022-09-29
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,432,7,603,58,1035,65,0.4174,0.1077,0.5826,0.8923,1.0,1.0,672,7,1105,69,1777,76,0.3782,0.0921,0.6218,0.9079,1.0,1.0,0.5511,0.5128,33,5,0.0319,0.0014,1650.79,28.34,33,1,2022-09-30
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,84,10,1869,46,1953,56,0.043,0.1786,0.957,0.8214,1.0,1.0,110,11,3054,55,3164,66,0.0348,0.1667,0.9652,0.8333,1.0,1.0,0.7194,0.7007,4,0,0.002,0.0004,226.4,5.98,4,1,2022-10-01
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,180,11,161,55,341,66,0.5279,0.1667,0.4721,0.8333,1.0,1.0,238,12,308,66,546,78,0.4359,0.1538,0.5641,0.8462,1.0,1.0,0.8336,0.6309,15,2,0.044,0.0118,413.39,5.79,15,1,2022-10-02
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,484,18,2211,26,2695,44,0.1796,0.4091,0.8204,0.5909,1.0,1.0,526,19,3194,31,3720,50,0.1414,0.38,0.8586,0.62,1.0,1.0,0.837,0.7282,31,3,0.0115,0.002,1487.38,36.73,31,4,2022-10-03
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,547,14,1531,45,2078,59,0.2632,0.2373,0.7368,0.7627,1.0,1.0,651,15,2904,54,3555,69,0.1831,0.2174,0.8169,0.7826,1.0,1.0,0.9216,0.8835,21,2,0.0101,0.0028,843.76,4.54,21,2,2022-10-04
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,301,9,585,2,886,11,0.3397,0.8182,0.6603,0.1818,1.0,1.0,382,9,704,2,1086,11,0.3517,0.8182,0.6483,0.1818,1.0,1.0,0.7431,0.6019,1,1,0.0011,0.0003,37.86,0.26,1,1,2022-10-05
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,286,7,1275,26,1561,33,0.1832,0.2121,0.8168,0.7879,1.0,1.0,348,7,1553,31,1901,38,0.1831,0.1842,0.8169,0.8158,1.0,1.0,0.6869,0.6848,15,1,0.0096,0.0007,600.31,25.79,15,2,2022-10-06
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,121,0,1790,43,1911,43,0.0633,0.0,0.9367,1.0,1.0,1.0,159,0,2892,51,3051,51,0.0521,0.0,0.9479,1.0,1.0,1.0,0.6191,0.4584,28,0,0.0147,0.0026,635.3,36.74,28,2,2022-10-07
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,106,3,2395,18,2501,21,0.0424,0.1429,0.9576,0.8571,1.0,1.0,148,3,3367,21,3515,24,0.0421,0.125,0.9579,0.875,1.0,1.0,0.9284,0.7643,40,1,0.016,0.004,930.73,64.31,40,3,2022-10-08
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,43,0,62,24,105,24,0.4095,0.0,0.5905,1.0,1.0,1.0,49,0,112,28,161,28,0.3043,0.0,0.6957,1.0,1.0,1.0,0.5136,0.3129,2,0,0.019,0.0049,101.14,3.9,2,0,2022-10-09
PRNT0008PLKW,B09ZMTPLKW,AromaCloud Essential Oil Diffuser 500ml,ARM-DFF-009,310,19,641,20,951,39,0.326,0.4872,0.674,0.5128,1.0,1.0,389,20,1206,24,1595,44,0.2439,0.4545,0.7561,0.5455,1.0,1.0,0.9707,0.7742,9,0,0.0095,0.0017,488.02,33.7,9,1,2022-10-10
