Start Date,End Date,Start Time,Portfolio name,Campaign Name,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS)
2023-09-24,2023-09-24,8,Portfolio 006,Campaign 003,4.58,Manual targeting,Dynamic bids - down only,24,1,0.041667,2.52,2.52,0.0358,27.933
2023-09-18,2023-09-18,19,Portfolio 002,Campaign 003,2.66,Manual targeting,Dynamic bids - down only,238,1,0.004202,1.75,1.75,0.0308,32.4675
2023-09-27,2023-09-27,14,Portfolio 002,Campaign 002,6.3,Automatic targeting,Dynamic bids - up and down,343,1,0.002915,1.96,1.96,0.0485,20.6186
2023-09-22,2023-09-22,16,Portfolio 006,Campaign 003,9.23,Manual targeting,Dynamic bids - down only,66,1,0.015152,1.1,1.1,0.055,18.1818
2023-09-26,2023-09-26,8,Portfolio 001,Campaign 004,4.76,Automatic targeting,Dynamic bids - down only,305,1,0.003279,1.4,1.4,0.0007,1428.5714
2023-09-20,2023-09-20,5,Portfolio 006,Campaign 001,9.19,Automatic targeting,Dynamic bids - down only,114,1,0.008772,1.87,1.87,0.0212,47.1698
2023-09-26,2023-09-26,16,Portfolio 006,Campaign 004,4.65,Manual targeting,Dynamic bids - down only,85,1,0.011765,2.33,2.33,0.0805,12.4224
2023-09-14,2023-09-14,6,Portfolio 001,Campaign 005,8.29,Manual targeting,Dynamic bids - down only,282,0,0.0,0.0,0.0,0.073,13.6986
2023-09-24,2023-09-24,10,Portfolio 004,Campaign 003,6.48,Manual targeting,Dynamic bids - down only,305,0,0.0,0.0,0.0,0.0075,133.3333
2023-09-14,2023-09-14,3,Portfolio 001,Campaign 005,2.63,Manual targeting,Dynamic bids - down only,179,1,0.005587,2.29,2.29,0.0811,12.3305
2023-09-23,2023-09-23,14,Portfolio 004,Campaign 003,2.75,Manual targeting,Dynamic bids - down only,144,0,0.0,0.0,0.0,0.0861,11.6144
2023-09-16,2023-09-16,5,Portfolio 001,Campaign 004,7.47,Manual targeting,Dynamic bids - down only,115,0,0.0,0.0,0.0,0.0305,32.7869
2023-09-21,2023-09-21,11,Portfolio 006,Campaign 003,4.43,Manual targeting,Dynamic bids - down only,62,1,0.016129,1.44,1.44,0.0509,19.6464
2023-09-23,2023-09-23,22,Portfolio 002,Campaign 005,7.91,Manual targeting,Dynamic bids - down only,177,0,0.0,0.0,0.0,0.0991,10.0908
2023-09-26,2023-09-26,5,Portfolio 006,Campaign 005,3.8,Automatic targeting,Dynamic bids - down only,377,0,0.0,0.0,0.0,0.0057,175.4386
2023-09-27,2023-09-27,11,Portfolio 003,Campaign 004,6.25,Automatic targeting,Dynamic bids - down only,111,0,0.0,0.0,0.0,0.0678,14.7493
2023-09-24,2023-09-24,6,Portfolio 002,Campaign 003,8.66,Manual targeting,Dynamic bids - down only,91,1,0.010989,2.67,2.67,0.0234,42.735
2023-09-19,2023-09-19,7,Portfolio 001,Campaign 002,6.55,Manual targeting,Dynamic bids - down only,373,1,0.002681,1.44,1.44,0.074,13.5135
2023-09-23,2023-09-23,3,Portfolio 006,Campaign 001,7.64,Manual targeting,Dynamic bids - down only,5,1,0.2,2.65,2.65,0.0374,26.738
2023-09-17,2023-09-17,3,Portfolio 002,Campaign 003,1.62,Manual targeting,Dynamic bids - up and down,292,1,0.003425,1.32,1.32,0.0281,35.5872
2023-09-19,2023-09-19,16,Portfolio 001,Campaign 005,10.81,Automatic targeting,Dynamic bids - down only,5,1,0.2,1.18,1.18,0.0888,11.2613
2023-09-20,2023-09-20,14,Portfolio 006,Campaign 002,7.49,Manual targeting,Dynamic bids - down only,14,0,0.0,0.0,0.0,0.0718,13.9276
2023-09-21,2023-09-21,11,Portfolio 003,Campaign 001,7.31,Manual targeting,Dynamic bids - down only,202,0,0.0,0.0,0.0,0.0188,53.1915
2023-09-21,2023-09-21,22,Portfolio 006,Campaign 005,1.1,Automatic targeting,Dynamic bids - down only,115,0,0.0,0.0,0.0,0.0582,17.1821
2023-09-20,2023-09-20,7,Portfolio 006,Campaign 004,5.53,Manual targeting,Dynamic bids - down only,360,0,0.0,0.0,0.0,0.0645,15.5039
2023-09-15,2023-09-15,17,Portfolio 006,Campaign 003,8.64,Manual targeting,Dynamic bids - down only,365,0,0.0,0.0,0.0,0.0752,13.2979
2023-09-25,2023-09-25,1,Portfolio 003,Campaign 005,2.81,Manual targeting,Dynamic bids - down only,176,0,0.0,0.0,0.0,0.0174,57.4713
2023-09-21,2023-09-21,18,Portfolio 006,Campaign 004,6.05,Manual targeting,Dynamic bids - down only,99,0,0.0,0.0,0.0,0.0949,10.5374
2023-09-20,2023-09-20,4,Portfolio 006,Campaign 005,9.4,Manual targeting,Dynamic bids - up and down,101,0,0.0,0.0,0.0,0.0843,11.8624
2023-09-16,2023-09-16,21,Portfolio 001,Campaign 001,10.83,Manual targeting,Dynamic bids - down only,332,1,0.003012,2.16,2.16,0.0633,15.7978
2023-09-16,2023-09-16,11,Portfolio 003,Campaign 001,7.82,Automatic targeting,Dynamic bids - down only,356,0,0.0,0.0,0.0,0.0115,86.9565
2023-09-19,2023-09-19,17,Portfolio 004,Campaign 002,3.64,Manual targeting,Dynamic bids - down only,205,0,0.0,0.0,0.0,0.0792,12.6263
2023-09-23,2023-09-23,1,Portfolio 006,Campaign 003,3.12,Manual targeting,Dynamic bids - down only,169,0,0.0,0.0,0.0,0.0892,11.2108
2023-09-17,2023-09-17,21,Portfolio 002,Campaign 001,7.65,Automatic targeting,Dynamic bids - down only,253,1,0.003953,2.06,2.06,0.066,15.1515
2023-09-23,2023-09-23,7,Portfolio 003,Campaign 002,5.69,Manual targeting,Dynamic bids - down only,118,1,0.008475,2.45,2.45,0.0756,13.2275
2023-09-21,2023-09-21,23,Portfolio 006,Campaign 005,1.25,Manual targeting,Dynamic bids - down only,7,0,0.0,0.0,0.0,0.0713,14.0252
2023-09-20,2023-09-20,10,Portfolio 006,Campaign 002,7.14,Manual targeting,Dynamic bids - down only,262,0,0.0,0.0,0.0,0.0013,769.2308
2023-09-16,2023-09-16,21,Portfolio 006,Campaign 005,5.73,Automatic targeting,Dynamic bids - down only,375,1,0.002667,1.7,1.7,0.0675,14.8148
2023-09-18,2023-09-18,1,Portfolio 003,Campaign 001,3.55,Manual targeting,Dynamic bids - down only,98,0,0.0,0.0,0.0,0.0396,25.2525
2023-09-17,2023-09-17,3,Portfolio 004,Campaign 001,3.13,Manual targeting,Dynamic bids - down only,196,1,0.005102,1.3,1.3,0.0928,10.7759
2023-09-14,2023-09-14,6,Portfolio 002,Campaign 005,1.97,Manual targeting,Dynamic bids - down only,80,0,0.0,0.0,0.0,0.0135,74.0741
2023-09-19,2023-09-19,11,Portfolio 004,Campaign 005,2.62,Manual targeting,Dynamic bids - down only,98,1,0.010204,2.57,2.57,0.0466,21.4592
2023-09-15,2023-09-15,22,Portfolio 003,Campaign 003,8.92,Automatic targeting,Dynamic bids - down only,69,0,0.0,0.0,0.0,0.0028,357.1429
2023-09-14,2023-09-14,14,Portfolio 004,Campaign 004,1.51,Manual targeting,Dynamic bids - down only,136,0,0.0,0.0,0.0,0.0426,23.4742
2023-09-17,2023-09-17,7,Portfolio 006,Campaign 001,5.69,Automatic targeting,Dynamic bids - down only,346,1,0.00289,1.62,1.62,0.0138,72.4638
2023-09-23,2023-09-23,11,Portfolio 006,Campaign 004,6.98,Manual targeting,Dynamic bids - down only,229,1,0.004367,1.91,1.91,0.0946,10.5708
2023-09-25,2023-09-25,9,Portfolio 006,Campaign 004,10.72,Manual targeting,Dynamic bids - down only,191,1,0.005236,1.04,1.04,0.082,12.1951
2023-09-14,2023-09-14,3,Portfolio 006,Campaign 001,4.01,Manual targeting,Dynamic bids - down only,330,0,0.0,0.0,0.0,0.0426,23.4742
2023-09-15,2023-09-15,21,Portfolio 006,Campaign 005,10.57,Manual targeting,Dynamic bids - down only,121,1,0.008264,1.03,1.03,0.0061,163.9344
2023-09-21,2023-09-21,16,Portfolio 006,Campaign 002,2.75,Manual targeting,Dynamic bids - down only,266,0,0.0,0.0,0.0,0.0391,25.5754
2023-09-17,2023-09-17,1,Portfolio 002,Campaign 004,7.53,Manual targeting,Dynamic bids - down only,327,1,0.003058,1.72,1.72,0.0363,27.5482
2023-09-26,2023-09-26,10,Portfolio 006,Campaign 002,6.03,Automatic targeting,Dynamic bids - down only,132,0,0.0,0.0,0.0,0.0137,72.9927
2023-09-16,2023-09-16,3,Portfolio 003,Campaign 002,1.98,Manual targeting,Dynamic bids - down only,264,0,0.0,0.0,0.0,0.057,17.5439
2023-09-25,2023-09-25,16,Portfolio 004,Campaign 005,2.01,Automatic targeting,Dynamic bids - down only,100,0,0.0,0.0,0.0,0.0799,12.5156
2023-09-19,2023-09-19,5,Portfolio 006,Campaign 003,2.28,Manual targeting,Dynamic bids - down only,309,1,0.003236,1.07,1.07,0.0391,25.5754
2023-09-17,2023-09-17,5,Portfolio 006,Campaign 003,4.66,Manual targeting,Dynamic bids - down only,379,1,0.002639,1.09,1.09,0.074,13.5135
2023-09-27,2023-09-27,14,Portfolio 003,Campaign 001,2.88,Manual targeting,Dynamic bids - down only,234,1,0.004274,2.61,2.61,0.0519,19.2678
2023-09-24,2023-09-24,7,Portfolio 003,Campaign 004,9.43,Manual targeting,Dynamic bids - down only,314,0,0.0,0.0,0.0,0.0218,45.8716
2023-09-19,2023-09-19,1,Portfolio 006,Campaign 003,3.46,Manual targeting,Dynamic bids - down only,227,0,0.0,0.0,0.0,0.024,41.6667
2023-09-24,2023-09-24,10,Portfolio 006,Campaign 002,7.55,Manual targeting,Dynamic bids - down only,84,0,0.0,0.0,0.0,0.0349,28.6533
2023-09-14,2023-09-14,0,Portfolio 006,Campaign 002,1.95,Manual targeting,Dynamic bids - down only,224,1,0.004464,2.59,2.59,0.0719,13.9082
2023-09-23,2023-09-23,5,Portfolio 006,Campaign 001,1.91,Manual targeting,Dynamic bids - down only,122,0,0.0,0.0,0.0,0.0894,11.1857
2023-09-23,2023-09-23,7,Portfolio 002,Campaign 004,2.05,Manual targeting,Dynamic bids - down only,263,0,0.0,0.0,0.0,0.0684,14.6199
2023-09-15,2023-09-15,10,Portfolio 006,Campaign 003,3.95,Manual targeting,Dynamic bids - down only,123,1,0.00813,1.55,1.55,0.0393,25.4453
2023-09-26,2023-09-26,7,Portfolio 001,Campaign 001,1.75,Automatic targeting,Dynamic bids - down only,146,0,0.0,0.0,0.0,0.0712,14.0449
2023-09-22,2023-09-22,12,Portfolio 006,Campaign 005,2.92,Automatic targeting,Dynamic bids - down only,112,1,0.008929,1.14,1.14,0.0775,12.9032
2023-09-24,2023-09-24,11,Portfolio 006,Campaign 001,7.17,Automatic targeting,Dynamic bids - down only,293,0,0.0,0.0,0.0,0.0691,14.4718
2023-09-16,2023-09-16,10,Portfolio 006,Campaign 003,1.61,Manual targeting,Dynamic bids - down only,356,1,0.002809,1.11,1.11,0.0725,13.7931
2023-09-15,2023-09-15,22,Portfolio 006,Campaign 001,9.54,Manual targeting,Dynamic bids - down only,11,0,0.0,0.0,0.0,0.0656,15.2439
2023-09-17,2023-09-17,12,Portfolio 003,Campaign 005,3.31,Automatic targeting,Dynamic bids - down only,139,1,0.007194,2.26,2.26,0.0881,11.3507
2023-09-25,2023-09-25,8,Portfolio 006,Campaign 001,9.29,Automatic targeting,Dynamic bids - down only,304,1,0.003289,2.62,2.62,0.097,10.3093
2023-09-27,2023-09-27,21,Portfolio 004,Campaign 004,10.8,Automatic targeting,Dynamic bids - down only,361,1,0.00277,2.43,2.43,0.0402,24.8756
2023-09-16,2023-09-16,23,Portfolio 004,Campaign 001,2.67,Manual targeting,Dynamic bids - down only,66,0,0.0,0.0,0.0,0.0776,12.8866
2023-09-17,2023-09-17,21,Portfolio 006,Campaign 005,7.18,Manual targeting,Dynamic bids - down only,325,1,0.003077,1.07,1.07,0.0755,13.245
2023-09-18,2023-09-18,11,Portfolio 006,Campaign 003,2.35,Manual targeting,Dynamic bids - down only,77,1,0.012987,1.65,1.65,0.0596,16.7785
2023-09-23,2023-09-23,16,Portfolio 001,Campaign 004,10.02,Automatic targeting,Dynamic bids - down only,128,1,0.007812,2.76,2.76,0.0783,12.7714
2023-09-25,2023-09-25,18,Portfolio 006,Campaign 002,2.48,Manual targeting,Dynamic bids - down only,299,0,0.0,0.0,0.0,0.0905,11.0497
2023-09-17,2023-09-17,15,Portfolio 006,Campaign 001,10.52,Manual targeting,Dynamic bids - down only,222,1,0.004505,2.03,2.03,0.0226,44.2478
2023-09-16,2023-09-16,20,Portfolio 003,Campaign 005,7.76,Automatic targeting,Dynamic bids - down only,362,1,0.002762,1.93,1.93,0.0523,19.1205
2023-09-14,2023-09-14,22,Portfolio 006,Campaign 001,8.69,Automatic targeting,Dynamic bids - down only,140,0,0.0,0.0,0.0,0.0121,82.6446
2023-09-22,2023-09-22,15,Portfolio 002,Campaign 002,9.92,Manual targeting,Dynamic bids - down only,127,1,0.007874,1.49,1.49,0.0712,14.0449
2023-09-25,2023-09-25,8,Portfolio 006,Campaign 003,10.62,Manual targeting,Dynamic bids - down only,176,0,0.0,0.0,0.0,0.0358,27.933
2023-09-24,2023-09-24,10,Portfolio 006,Campaign 001,2.09,Manual targeting,Dynamic bids - down only,19,1,0.052632,1.54,1.54,0.0012,833.3333
2023-09-15,2023-09-15,1,Portfolio 001,Campaign 004,10.73,Manual targeting,Dynamic bids - down only,30,1,0.033333,1.05,1.05,0.0746,13.4048
2023-09-26,2023-09-26,5,Portfolio 006,Campaign 003,9.38,Manual targeting,Dynamic bids - down only,49,1,0.020408,2.03,2.03,0.0878,11.3895
2023-09-21,2023-09-21,14,Portfolio 001,Campaign 004,4.99,Manual targeting,Dynamic bids - down only,142,1,0.007042,1.96,1.96,0.0794,12.5945
2023-09-23,2023-09-23,14,Portfolio 004,Campaign 005,6.95,Manual targeting,Dynamic bids - down only,213,1,0.004695,1.37,1.37,0.0564,17.7305
2023-09-19,2023-09-19,16,Portfolio 001,Campaign 003,3.35,Manual targeting,Dynamic bids - down only,121,0,0.0,0.0,0.0,0.0102,98.0392
2023-09-25,2023-09-25,15,Portfolio 003,Campaign 001,9.37,Manual targeting,Dynamic bids - down only,340,1,0.002941,2.24,2.24,0.0971,10.2987
2023-09-26,2023-09-26,6,Portfolio 002,Campaign 003,9.84,Manual targeting,Dynamic bids - down only,270,0,0.0,0.0,0.0,0.0978,10.2249
2023-09-16,2023-09-16,20,Portfolio 006,Campaign 002,8.09,Automatic targeting,Dynamic bids - down only,25,1,0.04,1.03,1.03,0.0712,14.0449
2023-09-15,2023-09-15,6,Portfolio 003,Campaign 004,9.18,Manual targeting,Dynamic bids - down only,131,0,0.0,0.0,0.0,0.0751,13.3156
2023-09-27,2023-09-27,4,Portfolio 006,Campaign 001,6.5,Manual targeting,Dynamic bids - down only,134,0,0.0,0.0,0.0,0.097,10.3093
2023-09-25,2023-09-25,1,Portfolio 003,Campaign 004,9.45,Manual targeting,Dynamic bids - down only,110,0,0.0,0.0,0.0,0.0006,1666.6667
2023-09-22,2023-09-22,22,Portfolio 006,Campaign 005,9.06,Manual targeting,Dynamic bids - down only,325,1,0.003077,2.1,2.1,0.0811,12.3305
2023-09-15,2023-09-15,11,Portfolio 004,Campaign 004,8.31,Manual targeting,Dynamic bids - down only,161,1,0.006211,1.89,1.89,0.0214,46.729
2023-09-24,2023-09-24,18,Portfolio 006,Campaign 001,7.18,Manual targeting,Dynamic bids - down only,289,1,0.00346,1.01,1.01,0.081,12.3457
2023-09-26,2023-09-26,17,Portfolio 002,Campaign 001,5.06,Manual targeting,Dynamic bids - down only,129,1,0.007752,1.02,1.02,0.0301,33.2226
2023-09-18,2023-09-18,7,Portfolio 002,Campaign 002,7.58,Manual targeting,Dynamic bids - down only,286,0,0.0,0.0,0.0,0.0911,10.9769
2023-09-21,2023-09-21,14,Portfolio 006,Campaign 005,5.57,Manual targeting,Dynamic bids - down only,196,1,0.005102,2.29,2.29,0.021,47.619
2023-09-24,2023-09-24,16,Portfolio 003,Campaign 001,7.04,Automatic targeting,Dynamic bids - down only,323,1,0.003096,1.2,1.2,0.0692,14.4509
2023-09-23,2023-09-23,8,Portfolio 006,Campaign 005,8.54,Automatic targeting,Dynamic bids - down only,115,1,0.008696,1.99,1.99,0.0305,32.7869
2023-09-23,2023-09-23,22,Portfolio 006,Campaign 002,10.31,Manual targeting,Dynamic bids - down only,293,0,0.0,0.0,0.0,0.0547,18.2815
2023-09-16,2023-09-16,21,Portfolio 006,Campaign 001,2.46,Automatic targeting,Dynamic bids - down only,62,1,0.016129,2.39,2.39,0.0744,13.4409
2023-09-23,2023-09-23,18,Portfolio 003,Campaign 002,8.86,Manual targeting,Dynamic bids - down only,119,1,0.008403,1.34,1.34,0.0227,44.0529
2023-09-24,2023-09-24,11,Portfolio 003,Campaign 004,10.71,Manual targeting,Dynamic bids - down only,348,1,0.002874,1.52,1.52,0.0457,21.8818
2023-09-26,2023-09-26,8,Portfolio 004,Campaign 004,3.57,Manual targeting,Dynamic bids - down only,346,0,0.0,0.0,0.0,0.0348,28.7356
2023-09-17,2023-09-17,23,Portfolio 006,Campaign 001,8.73,Automatic targeting,Dynamic bids - down only,242,1,0.004132,2.73,2.73,0.0495,20.202
2023-09-25,2023-09-25,7,Portfolio 001,Campaign 003,9.74,Automatic targeting,Dynamic bids - down only,52,0,0.0,0.0,0.0,0.0859,11.6414
2023-09-20,2023-09-20,22,Portfolio 006,Campaign 002,1.05,Manual targeting,Dynamic bids - down only,267,1,0.003745,1.53,1.53,0.0118,84.7458
2023-09-18,2023-09-18,22,Portfolio 006,Campaign 003,5.27,Automatic targeting,Dynamic bids - down only,271,1,0.00369,1.76,1.76,0.0891,11.2233
2023-09-16,2023-09-16,1,Portfolio 003,Campaign 001,8.5,Manual targeting,Dynamic bids - down only,131,1,0.007634,2.65,2.65,0.0768,13.0208
2023-09-22,2023-09-22,19,Portfolio 004,Campaign 005,10.52,Manual targeting,Dynamic bids - down only,60,0,0.0,0.0,0.0,0.0392,25.5102
2023-09-24,2023-09-24,12,Portfolio 002,Campaign 003,9.72,Manual targeting,Dynamic bids - down only,109,1,0.009174,2.34,2.34,0.0092,108.6957
2023-09-21,2023-09-21,4,Portfolio 006,Campaign 003,1.7,Manual targeting,Dynamic bids - down only,282,1,0.003546,1.88,1.88,0.0847,11.8064
2023-09-24,2023-09-24,10,Portfolio 003,Campaign 005,8.88,Manual targeting,Dynamic bids - down only,331,1,0.003021,1.73,1.73,0.09,11.1111
2023-09-15,2023-09-15,5,Portfolio 006,Campaign 003,7.65,Manual targeting,Dynamic bids - down only,323,0,0.0,0.0,0.0,0.0278,35.9712
2023-09-19,2023-09-19,3,Portfolio 006,Campaign 004,4.66,Manual targeting,Dynamic bids - down only,357,1,0.002801,2.1,2.1,0.055,18.1818
2023-09-19,2023-09-19,4,Portfolio 006,Campaign 003,3.11,Manual targeting,Dynamic bids - down only,250,1,0.004,2.49,2.49,0.0089,112.3596
2023-09-23,2023-09-23,17,Portfolio 004,Campaign 003,9.02,Manual targeting,Dynamic bids - down only,218,1,0.004587,2.31,2.31,0.0612,16.3399
2023-09-24,2023-09-24,7,Portfolio 006,Campaign 003,10.25,Automatic targeting,Dynamic bids - down only,302,0,0.0,0.0,0.0,0.012,83.3333
2023-09-16,2023-09-16,16,Portfolio 003,Campaign 002,1.17,Manual targeting,Dynamic bids - down only,181,1,0.005525,1.31,1.31,0.0675,14.8148
2023-09-19,2023-09-19,14,Portfolio 002,Campaign 001,6.07,Automatic targeting,Dynamic bids - down only,335,0,0.0,0.0,0.0,0.0519,19.2678
2023-09-25,2023-09-25,13,Portfolio 006,Campaign 002,4.11,Manual targeting,Dynamic bids - down only,266,0,0.0,0.0,0.0,0.0831,12.0337
2023-09-15,2023-09-15,12,Portfolio 001,Campaign 002,10.18,Automatic targeting,Dynamic bids - down only,338,1,0.002959,1.9,1.9,0.0986,10.142
2023-09-20,2023-09-20,13,Portfolio 002,Campaign 001,2.16,Automatic targeting,Dynamic bids - down only,226,1,0.004425,1.84,1.84,0.0622,16.0772
2023-09-24,2023-09-24,2,Portfolio 004,Campaign 002,7.93,Manual targeting,Dynamic bids - down only,48,0,0.0,0.0,0.0,0.0406,24.6305
2023-09-25,2023-09-25,8,Portfolio 001,Campaign 001,5.02,Manual targeting,Dynamic bids - down only,13,1,0.076923,2.17,2.17,0.0303,33.0033
2023-09-25,2023-09-25,23,Portfolio 003,Campaign 004,8.28,Automatic targeting,Dynamic bids - up and down,373,1,0.002681,1.33,1.33,0.0852,11.7371
2023-09-23,2023-09-23,1,Portfolio 006,Campaign 003,2.26,Automatic targeting,Dynamic bids - down only,271,0,0.0,0.0,0.0,0.045,22.2222
2023-09-26,2023-09-26,5,Portfolio 003,Campaign 005,7.98,Automatic targeting,Dynamic bids - down only,243,0,0.0,0.0,0.0,0.0464,21.5517
2023-09-26,2023-09-26,3,Portfolio 002,Campaign 002,2.21,Manual targeting,Dynamic bids - down only,269,0,0.0,0.0,0.0,0.0593,16.8634
2023-09-25,2023-09-25,23,Portfolio 006,Campaign 005,7.26,Manual targeting,Dynamic bids - down only,375,0,0.0,0.0,0.0,0.0965,10.3627
2023-09-16,2023-09-16,20,Portfolio 001,Campaign 005,3.38,Manual targeting,Dynamic bids - down only,148,0,0.0,0.0,0.0,0.037,27.027
2023-09-27,2023-09-27,12,Portfolio 006,Campaign 005,5.13,Automatic targeting,Dynamic bids - down only,192,1,0.005208,2.15,2.15,0.0445,22.4719
2023-09-24,2023-09-24,19,Portfolio 006,Campaign 002,10.3,Automatic targeting,Dynamic bids - down only,299,1,0.003344,1.6,1.6,0.004,250.0
2023-09-19,2023-09-19,4,Portfolio 003,Campaign 001,5.61,Manual targeting,Dynamic bids - down only,171,0,0.0,0.0,0.0,0.0069,144.9275
2023-09-27,2023-09-27,6,Portfolio 001,Campaign 001,4.02,Automatic targeting,Dynamic bids - down only,321,0,0.0,0.0,0.0,0.0603,16.5837
2023-09-27,2023-09-27,9,Portfolio 006,Campaign 005,7.86,Manual targeting,Dynamic bids - down only,250,0,0.0,0.0,0.0,0.0654,15.2905
2023-09-22,2023-09-22,15,Portfolio 006,Campaign 003,3.83,Manual targeting,Dynamic bids - down only,133,1,0.007519,2.67,2.67,0.0071,140.8451
2023-09-24,2023-09-24,14,Portfolio 006,Campaign 005,3.26,Automatic targeting,Dynamic bids - down only,290,0,0.0,0.0,0.0,0.0853,11.7233
2023-09-22,2023-09-22,4,Portfolio 001,Campaign 003,8.27,Automatic targeting,Dynamic bids - down only,327,1,0.003058,2.17,2.17,0.0051,196.0784
2023-09-24,2023-09-24,22,Portfolio 006,Campaign 005,5.17,Manual targeting,Dynamic bids - down only,76,1,0.013158,1.57,1.57,0.0822,12.1655
2023-09-23,2023-09-23,9,Portfolio 006,Campaign 003,10.46,Automatic targeting,Dynamic bids - down only,286,0,0.0,0.0,0.0,0.0751,13.3156
2023-09-18,2023-09-18,0,Portfolio 006,Campaign 005,1.15,Manual targeting,Dynamic bids - down only,131,0,0.0,0.0,0.0,0.0238,42.0168
2023-09-24,2023-09-24,22,Portfolio 004,Campaign 002,8.77,Manual targeting,Dynamic bids - down only,353,1,0.002833,1.78,1.78,0.093,10.7527
2023-09-16,2023-09-16,8,Portfolio 003,Campaign 003,3.02,Automatic targeting,Dynamic bids - down only,308,1,0.003247,2.2,2.2,0.0016,625.0
2023-09-18,2023-09-18,4,Portfolio 006,Campaign 005,4.69,Automatic targeting,Dynamic bids - down only,263,1,0.003802,2.49,2.49,0.0277,36.1011
2023-09-22,2023-09-22,2,Portfolio 006,Campaign 004,5.16,Manual targeting,Dynamic bids - down only,156,0,0.0,0.0,0.0,0.0888,11.2613
2023-09-18,2023-09-18,8,Portfolio 006,Campaign 005,4.2,Manual targeting,Dynamic bids - down only,67,1,0.014925,2.09,2.09,0.0336,29.7619
2023-09-25,2023-09-25,4,Portfolio 006,Campaign 001,6.12,Manual targeting,Dynamic bids - down only,122,0,0.0,0.0,0.0,0.0907,11.0254
2023-09-18,2023-09-18,2,Portfolio 003,Campaign 004,5.44,Automatic targeting,Dynamic bids - down only,62,1,0.016129,1.07,1.07,0.0619,16.1551
2023-09-20,2023-09-20,17,Portfolio 003,Campaign 005,1.11,Manual targeting,Dynamic bids - down only,266,1,0.003759,2.56,2.56,0.0831,12.0337
2023-09-16,2023-09-16,13,Portfolio 006,Campaign 003,6.42,Manual targeting,Dynamic bids - down only,124,1,0.008065,1.15,1.15,0.0988,10.1215
2023-09-27,2023-09-27,19,Portfolio 006,Campaign 005,9.58,Manual targeting,Dynamic bids - down only,11,0,0.0,0.0,0.0,0.0039,256.4103
2023-09-26,2023-09-26,14,Portfolio 006,Campaign 004,4.82,Manual targeting,Dynamic bids - down only,287,1,0.003484,1.17,1.17,0.0959,10.4275
2023-09-23,2023-09-23,17,Portfolio 002,Campaign 001,7.76,Manual targeting,Dynamic bids - down only,356,1,0.002809,1.9,1.9,0.0478,20.9205
2023-09-19,2023-09-19,14,Portfolio 004,Campaign 001,10.29,Manual targeting,Dynamic bids - down only,33,0,0.0,0.0,0.0,0.0703,14.2248
2023-09-17,2023-09-17,20,Portfolio 006,Campaign 001,9.23,Manual targeting,Dynamic bids - down only,118,0,0.0,0.0,0.0,0.0645,15.5039
